# Time (s),Altitude (ft),Vertical velocity (m/s),Vertical acceleration (m/s²),Position East of launch (ft),Position North of launch (ft),Latitude (° N),Longitude (° E),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Air temperature (°F),Air pressure (mbar)
9.949,1150.63,-13.117,-7.752,31.51,0.012,28.61,-80.6,0,0.078,0,54.897,972.117
9.959,1150.198,-13.194,-7.696,31.507,0.012,28.61,-80.6,0,0.079,0,54.898,972.133
9.969,1149.764,-13.271,-7.639,31.503,0.012,28.61,-80.6,0,0.08,0,54.9,972.148
9.979,1149.327,-13.347,-7.58,31.498,0.012,28.61,-80.6,0,0.081,0,54.901,972.164
9.989,1148.888,-13.422,-7.52,31.493,0.012,28.61,-80.6,0,0.082,0,54.903,972.18
9.999,1148.447,-13.497,-7.458,31.488,0.012,28.61,-80.6,0,0.084,0,54.904,972.195
10.009,1148.003,-13.571,-7.396,31.481,0.012,28.61,-80.6,0,0.085,0,54.906,972.211
10.019,1147.556,-13.645,-7.333,31.474,0.012,28.61,-80.6,0,0.086,0,54.908,972.227
10.029,1147.107,-13.718,-7.268,31.467,0.012,28.61,-80.6,0,0.087,0,54.909,972.243
10.039,1146.656,-13.79,-7.201,31.458,0.012,28.61,-80.6,0,0.088,0,54.911,972.259
10.049,1146.202,-13.862,-7.134,31.449,0.012,28.61,-80.6,0,0.09,0,54.912,972.276
10.059,1145.746,-13.933,-7.065,31.44,0.012,28.61,-80.6,0,0.091,0,54.914,972.292
10.069,1145.288,-14.003,-6.995,31.429,0.012,28.61,-80.6,0,0.092,0,54.916,972.308
10.079,1144.828,-14.073,-6.923,31.418,0.012,28.61,-80.6,0,0.094,0,54.917,972.325
10.089,1144.365,-14.142,-6.85,31.406,0.012,28.61,-80.6,0,0.095,0,54.919,972.341
10.099,1143.9,-14.21,-6.775,31.394,0.012,28.61,-80.6,0,0.097,0,54.921,972.358
10.109,1143.432,-14.277,-6.701,31.38,0.012,28.61,-80.6,0,0.098,0,54.922,972.375
10.119,1142.963,-14.344,-6.626,31.366,0.012,28.61,-80.6,0,0.099,0,54.924,972.391
10.129,1142.491,-14.41,-6.549,31.351,0.012,28.61,-80.6,0,0.101,0,54.926,972.408
10.139,1142.017,-14.475,-6.471,31.335,0.012,28.61,-80.6,0,0.102,0,54.927,972.425
10.149,1141.541,-14.539,-6.392,31.319,0.012,28.61,-80.6,0,0.104,0,54.929,972.442
10.159,1141.063,-14.603,-6.305,31.301,0.012,28.61,-80.6,0,0.105,0,54.931,972.459
10.169,1140.583,-14.665,-6.217,31.283,0.012,28.61,-80.6,0,0.107,0,54.932,972.477
10.179,1140.101,-14.727,-6.127,31.264,0.012,28.61,-80.6,0,0.108,0,54.934,972.494
10.189,1139.617,-14.788,-6.036,31.245,0.012,28.61,-80.6,0,0.11,0,54.936,972.511
10.199,1139.131,-14.848,-5.944,31.224,0.012,28.61,-80.6,0,0.112,0,54.938,972.528
10.209,1138.643,-14.907,-5.852,31.202,0.012,28.61,-80.6,0,0.113,0,54.939,972.546
10.219,1138.153,-14.965,-5.759,31.18,0.013,28.61,-80.6,0,0.115,0,54.941,972.563
10.229,1137.661,-15.022,-5.665,31.157,0.013,28.61,-80.6,0,0.116,0,54.943,972.581
10.239,1137.167,-15.078,-5.57,31.133,0.013,28.61,-80.6,0,0.118,0,54.945,972.599
10.249,1136.671,-15.133,-5.473,31.108,0.013,28.61,-80.6,0,0.12,0,54.946,972.616
10.259,1136.174,-15.188,-5.371,31.082,0.013,28.61,-80.6,0,0.122,0,54.948,972.634
10.269,1135.675,-15.241,-5.266,31.055,0.013,28.61,-80.6,0,0.123,0,54.95,972.652
10.279,1135.174,-15.293,-5.161,31.028,0.013,28.61,-80.6,0,0.125,0,54.952,972.67
10.289,1134.671,-15.344,-5.054,30.999,0.013,28.61,-80.6,0,0.127,0,54.954,972.688
10.299,1134.167,-15.394,-4.947,30.97,0.013,28.61,-80.6,0,0.129,-0,54.955,972.706
10.309,1133.661,-15.443,-4.856,30.94,0.013,28.61,-80.6,0,0.13,-0,54.957,972.724
10.319,1133.154,-15.491,-4.767,30.908,0.013,28.61,-80.6,0,0.132,0,54.959,972.742
10.329,1132.645,-15.538,-4.676,30.876,0.013,28.61,-80.6,0,0.134,-0,54.961,972.76
10.339,1132.134,-15.585,-4.585,30.843,0.013,28.61,-80.6,0,0.136,-0,54.963,972.779
10.349,1131.622,-15.63,-4.492,30.809,0.013,28.61,-80.6,0,0.138,-0,54.964,972.797
10.359,1131.109,-15.674,-4.391,30.774,0.013,28.61,-80.6,0,0.14,-0,54.966,972.815
10.369,1130.594,-15.718,-4.289,30.739,0.013,28.61,-80.6,0,0.142,-0,54.968,972.834
10.379,1130.077,-15.76,-4.186,30.702,0.013,28.61,-80.6,0,0.144,-0,54.97,972.852
10.389,1129.56,-15.801,-4.082,30.665,0.013,28.61,-80.6,0,0.145,-0,54.972,972.871
10.399,1129.041,-15.842,-3.979,30.626,0.013,28.61,-80.6,0,0.147,-0,54.974,972.889
10.409,1128.52,-15.881,-3.871,30.587,0.013,28.61,-80.6,0,0.149,-0,54.976,972.908
10.419,1127.998,-15.919,-3.763,30.547,0.013,28.61,-80.6,0,0.151,-0,54.977,972.926
10.429,1127.476,-15.956,-3.655,30.506,0.013,28.61,-80.6,0,0.153,-0,54.979,972.945
10.439,1126.951,-15.992,-3.547,30.464,0.013,28.61,-80.6,0,0.155,-0,54.981,972.964
10.449,1126.426,-16.027,-3.439,30.421,0.013,28.61,-80.6,0,0.157,-0,54.983,972.983
10.459,1125.9,-16.061,-3.329,30.378,0.013,28.61,-80.6,0,0.159,-0,54.985,973.001
10.469,1125.372,-16.094,-3.218,30.333,0.013,28.61,-80.6,0,0.161,-0,54.987,973.02
10.479,1124.844,-16.125,-3.109,30.288,0.013,28.61,-80.6,0,0.163,-0,54.989,973.039
10.489,1124.314,-16.156,-3,30.242,0.013,28.61,-80.6,0,0.165,-0,54.991,973.058
10.499,1123.784,-16.185,-2.893,30.195,0.013,28.61,-80.6,0,0.168,-0,54.992,973.077
10.509,1123.252,-16.214,-2.798,30.147,0.013,28.61,-80.6,0,0.17,-0,54.994,973.096
10.519,1122.72,-16.241,-2.705,30.099,0.013,28.61,-80.6,0,0.172,-0,54.996,973.115
10.529,1122.187,-16.268,-2.613,30.05,0.013,28.61,-80.6,0,0.174,-0,54.998,973.134
10.539,1121.652,-16.294,-2.521,30,0.013,28.61,-80.6,0,0.176,-0,55,973.153
10.549,1121.117,-16.318,-2.431,29.949,0.013,28.61,-80.6,0,0.178,-0,55.002,973.172
10.559,1120.582,-16.342,-2.336,29.898,0.013,28.61,-80.6,0,0.18,-0,55.004,973.192
10.569,1120.045,-16.365,-2.242,29.846,0.013,28.61,-80.6,0,0.182,-0,55.006,973.211
10.579,1119.508,-16.387,-2.15,29.793,0.013,28.61,-80.6,0,0.184,-0,55.008,973.23
10.589,1118.97,-16.408,-2.061,29.74,0.013,28.61,-80.6,0,0.186,-0,55.01,973.249
10.599,1118.431,-16.428,-1.973,29.686,0.013,28.61,-80.6,0,0.188,-0,55.011,973.268
10.609,1117.892,-16.448,-1.886,29.631,0.013,28.61,-80.6,0,0.19,-0,55.013,973.288
10.619,1117.352,-16.466,-1.801,29.576,0.013,28.61,-80.6,0,0.192,-0,55.015,973.307
10.629,1116.811,-16.484,-1.719,29.521,0.013,28.61,-80.6,0,0.195,-0,55.017,973.326
10.639,1116.27,-16.5,-1.641,29.465,0.013,28.61,-80.6,0,0.197,-0,55.019,973.346
10.649,1115.729,-16.516,-1.567,29.408,0.013,28.61,-80.6,0,0.199,-0,55.021,973.365
10.659,1115.187,-16.532,-1.501,29.351,0.013,28.61,-80.6,0,0.201,-0,55.023,973.384
10.669,1114.644,-16.547,-1.439,29.293,0.013,28.61,-80.6,0,0.203,-0,55.025,973.404
10.679,1114.101,-16.561,-1.381,29.236,0.013,28.61,-80.6,0,0.205,-0,55.027,973.423
10.689,1113.557,-16.574,-1.326,29.177,0.013,28.61,-80.6,0,0.207,-0,55.029,973.443
10.699,1113.013,-16.587,-1.275,29.119,0.013,28.61,-80.6,0,0.209,-0,55.031,973.462
10.709,1112.469,-16.6,-1.226,29.06,0.013,28.61,-80.6,0,0.211,-0,55.033,973.482
10.719,1111.924,-16.612,-1.182,29.001,0.013,28.61,-80.6,0,0.213,-0,55.035,973.501
10.729,1111.379,-16.623,-1.143,28.942,0.013,28.61,-80.6,0,0.215,-0,55.037,973.521
10.739,1110.833,-16.635,-1.107,28.882,0.013,28.61,-80.6,0,0.217,-0,55.039,973.54
10.749,1110.287,-16.645,-1.076,28.823,0.013,28.61,-80.6,0,0.219,-0,55.041,973.56
10.759,1109.741,-16.656,-1.049,28.763,0.013,28.61,-80.6,0,0.221,-0,55.042,973.579
10.769,1109.195,-16.666,-1.028,28.703,0.013,28.61,-80.6,0,0.223,-0,55.044,973.599
10.779,1108.648,-16.677,-1.011,28.644,0.013,28.61,-80.6,0,0.225,-0,55.046,973.618
10.789,1108.1,-16.687,-0.999,28.584,0.013,28.61,-80.6,0,0.227,-0,55.048,973.638
10.799,1107.553,-16.697,-0.992,28.524,0.013,28.61,-80.6,0,0.229,-0,55.05,973.657
10.809,1107.005,-16.707,-0.992,28.465,0.013,28.61,-80.6,0,0.231,-0,55.052,973.677
10.819,1106.456,-16.717,-0.998,28.405,0.013,28.61,-80.6,0,0.232,-0,55.054,973.696
10.829,1105.908,-16.727,-1.01,28.346,0.013,28.61,-80.6,0,0.234,-0,55.056,973.716
10.839,1105.359,-16.737,-1.028,28.287,0.013,28.61,-80.6,0,0.236,-0,55.058,973.736
10.849,1104.81,-16.747,-1.053,28.229,0.013,28.61,-80.6,0,0.238,-0,55.06,973.755
10.859,1104.26,-16.758,-1.08,28.17,0.013,28.61,-80.6,0,0.24,-0,55.062,973.775
10.869,1103.71,-16.769,-1.111,28.112,0.013,28.61,-80.6,0,0.242,-0,55.064,973.795
10.879,1103.16,-16.78,-1.148,28.055,0.013,28.61,-80.6,0,0.243,-0,55.066,973.814
10.889,1102.609,-16.792,-1.19,27.997,0.013,28.61,-80.6,0,0.245,-0,55.068,973.834
10.899,1102.058,-16.804,-1.238,27.941,0.013,28.61,-80.6,0,0.247,-0,55.07,973.854
10.909,1101.506,-16.817,-1.296,27.885,0.013,28.61,-80.6,0,0.248,-0,55.072,973.873
10.919,1100.954,-16.83,-1.36,27.829,0.013,28.61,-80.6,0,0.25,-0,55.074,973.893
10.929,1100.402,-16.844,-1.431,27.774,0.013,28.61,-80.6,0,0.252,-0,55.076,973.913
10.939,1099.849,-16.858,-1.508,27.72,0.013,28.61,-80.6,0,0.253,-0,55.078,973.933
10.949,1099.296,-16.874,-1.59,27.666,0.013,28.61,-80.6,0,0.255,-0,55.08,973.952
10.959,1098.742,-16.89,-1.67,27.613,0.013,28.61,-80.6,0,0.257,-0,55.082,973.972
10.969,1098.188,-16.907,-1.754,27.561,0.013,28.61,-80.6,0,0.258,-0,55.084,973.992
10.979,1097.633,-16.925,-1.842,27.51,0.013,28.61,-80.6,0,0.26,-0,55.086,974.012
10.989,1097.077,-16.944,-1.936,27.459,0.013,28.61,-80.6,0,0.261,-0,55.088,974.032
10.999,1096.521,-16.964,-2.049,27.41,0.013,28.61,-80.6,0,0.263,-0,55.09,974.052
11.009,1095.964,-16.985,-2.181,27.361,0.013,28.61,-80.6,0,0.264,-0,55.092,974.072
11.019,1095.406,-17.008,-2.321,27.313,0.013,28.61,-80.6,0,0.266,-0,55.094,974.091
11.029,1094.848,-17.032,-2.465,27.267,0.013,28.61,-80.6,0,0.267,-0,55.096,974.111
11.039,1094.289,-17.057,-2.614,27.221,0.013,28.61,-80.6,0,0.268,-0,55.098,974.131
11.049,1093.729,-17.084,-2.768,27.176,0.013,28.61,-80.6,0,0.27,-0,55.1,974.151
11.059,1093.168,-17.112,-2.914,27.132,0.013,28.61,-80.6,0,0.271,-0,55.102,974.172
11.069,1092.606,-17.142,-3.061,27.09,0.013,28.61,-80.6,0,0.272,-0,55.104,974.192
11.079,1092.043,-17.174,-3.212,27.048,0.013,28.61,-80.6,0,0.274,-0,55.106,974.212
11.089,1091.479,-17.207,-3.366,27.008,0.013,28.61,-80.6,0,0.275,-0,55.108,974.232
11.099,1090.914,-17.241,-3.523,26.968,0.013,28.61,-80.6,0,0.276,-0,55.11,974.252
11.109,1090.347,-17.277,-3.687,26.93,0.013,28.61,-80.6,0,0.277,-0,55.112,974.272
11.119,1089.78,-17.315,-3.853,26.893,0.013,28.61,-80.6,0,0.278,-0,55.114,974.293
11.129,1089.211,-17.354,-4.021,26.857,0.013,28.61,-80.6,0,0.28,-0,55.116,974.313
11.139,1088.641,-17.395,-4.191,26.823,0.013,28.61,-80.6,0,0.281,-0,55.118,974.333
11.149,1088.07,-17.438,-4.362,26.789,0.013,28.61,-80.6,0,0.282,-0,55.12,974.354
11.159,1087.497,-17.482,-4.532,26.757,0.013,28.61,-80.6,0,0.283,-0,55.122,974.374
11.169,1086.923,-17.529,-4.703,26.726,0.013,28.61,-80.6,0,0.284,-0,55.124,974.395
11.179,1086.347,-17.576,-4.874,26.696,0.013,28.61,-80.6,0,0.285,-0,55.126,974.415
11.189,1085.769,-17.626,-5.045,26.667,0.013,28.61,-80.6,0,0.286,-0,55.128,974.436
11.199,1085.19,-17.677,-5.216,26.64,0.013,28.61,-80.6,0,0.287,-0,55.13,974.457
11.209,1084.609,-17.73,-5.381,26.613,0.013,28.61,-80.6,0,0.288,-0,55.132,974.477
11.219,1084.027,-17.785,-5.544,26.588,0.013,28.61,-80.6,0,0.289,-0,55.134,974.498
11.229,1083.442,-17.841,-5.707,26.564,0.013,28.61,-80.6,0,0.29,-0,55.136,974.519
11.239,1082.856,-17.899,-5.868,26.542,0.013,28.61,-80.6,0,0.291,-0,55.138,974.54
11.249,1082.268,-17.959,-6.028,26.52,0.013,28.61,-80.6,0,0.292,-0,55.14,974.561
11.259,1081.678,-18.02,-6.192,26.5,0.013,28.61,-80.6,0,0.293,-0,55.143,974.582
11.269,1081.085,-18.082,-6.355,26.481,0.013,28.61,-80.6,0,0.294,-0,55.145,974.603
11.279,1080.491,-18.147,-6.515,26.462,0.013,28.61,-80.6,0,0.295,-0,55.147,974.625
11.289,1079.895,-18.213,-6.672,26.445,0.013,28.61,-80.6,0,0.296,-0,55.149,974.646
11.299,1079.296,-18.28,-6.826,26.429,0.013,28.61,-80.6,0,0.297,-0,55.151,974.667
11.309,1078.695,-18.349,-6.972,26.415,0.013,28.61,-80.6,0,0.298,-0,55.153,974.689
11.319,1078.092,-18.42,-7.114,26.401,0.013,28.61,-80.6,0,0.299,-0,55.155,974.71
11.329,1077.487,-18.491,-7.252,26.388,0.013,28.61,-80.6,0,0.3,-0,55.158,974.732
11.339,1076.879,-18.565,-7.387,26.376,0.013,28.61,-80.6,0,0.302,-0,55.16,974.754
11.349,1076.268,-18.639,-7.518,26.365,0.013,28.61,-80.6,0,0.303,-0,55.162,974.776
11.359,1075.656,-18.715,-7.646,26.356,0.013,28.61,-80.6,0,0.304,-0,55.164,974.798
11.369,1075.04,-18.792,-7.771,26.347,0.013,28.61,-80.6,0,0.305,-0,55.166,974.82
11.379,1074.423,-18.87,-7.891,26.339,0.013,28.61,-80.6,0,0.306,-0,55.168,974.842
11.389,1073.802,-18.95,-8.006,26.331,0.013,28.61,-80.6,0,0.307,-0,55.171,974.864
11.399,1073.179,-19.031,-8.117,26.325,0.013,28.61,-80.6,0,0.309,-0,55.173,974.886
11.409,1072.553,-19.112,-8.223,26.32,0.013,28.61,-80.6,0,0.31,-0,55.175,974.908
11.419,1071.925,-19.195,-8.324,26.315,0.013,28.61,-80.6,0,0.312,-0,55.177,974.931
11.429,1071.294,-19.279,-8.423,26.311,0.013,28.61,-80.6,0,0.313,-0,55.18,974.953
11.439,1070.66,-19.364,-8.539,26.308,0.013,28.61,-80.6,0,0.314,-0,55.182,974.976
11.449,1070.023,-19.449,-8.648,26.305,0.013,28.61,-80.6,0,0.315,-0,55.184,974.999
11.459,1069.384,-19.536,-8.752,26.303,0.013,28.61,-80.6,0,0.316,-0,55.186,975.022
11.469,1068.741,-19.624,-8.851,26.302,0.013,28.61,-80.6,0,0.317,-0,55.189,975.045
11.479,1068.096,-19.713,-8.943,26.301,0.013,28.61,-80.6,0,0.317,-0,55.191,975.068
11.489,1067.448,-19.803,-9.028,26.3,0.013,28.61,-80.6,0,0.317,-0,55.193,975.091
11.499,1066.797,-19.894,-9.108,26.301,0.013,28.61,-80.6,0,0.317,-0,55.196,975.114
11.509,1066.142,-19.985,-9.179,26.301,0.013,28.61,-80.6,0,0.317,-0,55.198,975.138
11.519,1065.485,-20.078,-9.244,26.302,0.013,28.61,-80.6,0,0.316,-0,55.2,975.161
11.529,1064.825,-20.17,-9.302,26.303,0.013,28.61,-80.6,0,0.315,-0,55.203,975.185
11.539,1064.162,-20.264,-9.353,26.304,0.013,28.61,-80.6,0,0.314,-0,55.205,975.208
11.549,1063.495,-20.357,-9.398,26.306,0.013,28.61,-80.6,0,0.313,-0,55.207,975.232
11.559,1062.826,-20.452,-9.436,26.308,0.013,28.61,-80.6,0,0.311,-0,55.21,975.256
11.569,1062.153,-20.546,-9.468,26.31,0.013,28.61,-80.6,0,0.31,-0,55.212,975.28
11.579,1061.478,-20.641,-9.493,26.312,0.013,28.61,-80.6,0,0.308,-0,55.215,975.304
11.589,1060.799,-20.736,-9.511,26.314,0.013,28.61,-80.6,0,0.307,-0,55.217,975.329
11.599,1060.117,-20.831,-9.524,26.316,0.013,28.61,-80.6,0,0.306,-0,55.219,975.353
11.609,1059.432,-20.926,-9.531,26.318,0.013,28.61,-80.6,0,-0.306,-0,55.222,975.377
11.619,1058.744,-21.022,-9.533,26.32,0.013,28.61,-80.6,0,-0.305,-0,55.224,975.402
11.629,1058.053,-21.117,-9.53,26.322,0.013,28.61,-80.6,0,-0.303,-0,55.227,975.427
11.639,1057.358,-21.212,-9.522,26.324,0.013,28.61,-80.6,0,-0.3,-0,55.229,975.452
11.649,1056.661,-21.307,-9.509,26.326,0.013,28.61,-80.6,0,-0.297,-0,55.232,975.477
11.659,1055.96,-21.402,-9.491,26.328,0.013,28.61,-80.6,0,-0.293,-0,55.234,975.502
11.669,1055.257,-21.497,-9.466,26.329,0.013,28.61,-80.6,0,-0.289,-0,55.237,975.527
11.679,1054.55,-21.592,-9.436,26.33,0.013,28.61,-80.6,0,-0.286,-0,55.239,975.552
11.689,1053.84,-21.686,-9.4,26.331,0.013,28.61,-80.6,0,-0.281,-0,55.242,975.577
11.699,1053.127,-21.78,-9.358,26.332,0.013,28.61,-80.6,0,-0.277,-0,55.244,975.603
11.709,1052.411,-21.873,-9.313,26.332,0.013,28.61,-80.6,0,-0.273,-0,55.247,975.628
11.719,1051.692,-21.966,-9.263,26.332,0.013,28.61,-80.6,0,-0.268,-0,55.249,975.654
11.729,1050.969,-22.058,-9.208,26.331,0.013,28.61,-80.6,0,-0.263,-0,55.252,975.68
11.739,1050.244,-22.15,-9.149,26.33,0.013,28.61,-80.6,0,-0.258,-0,55.255,975.706
11.749,1049.516,-22.241,-9.085,26.328,0.013,28.61,-80.6,0,-0.253,-0,55.257,975.732
11.759,1048.785,-22.332,-9.013,26.325,0.014,28.61,-80.6,0,-0.247,-0,55.26,975.758
11.769,1048.051,-22.421,-8.936,26.322,0.014,28.61,-80.6,0,-0.242,-0,55.262,975.784
11.779,1047.314,-22.51,-8.854,26.318,0.014,28.61,-80.6,0,-0.236,-0,55.265,975.811
11.789,1046.574,-22.599,-8.769,26.313,0.014,28.61,-80.6,0,-0.23,-0,55.268,975.837
11.799,1045.831,-22.686,-8.679,26.307,0.014,28.61,-80.6,0,-0.224,-0,55.27,975.864
11.809,1045.085,-22.772,-8.59,26.3,0.014,28.61,-80.6,0,-0.217,-0,55.273,975.89
11.819,1044.336,-22.858,-8.499,26.293,0.014,28.61,-80.6,0,-0.21,-0,55.276,975.917
11.829,1043.585,-22.942,-8.407,26.284,0.014,28.61,-80.6,0,-0.204,-0,55.278,975.944
11.839,1042.831,-23.026,-8.324,26.274,0.014,28.61,-80.6,0,-0.197,-0,55.281,975.971
11.849,1042.074,-23.109,-8.239,26.263,0.014,28.61,-80.6,0,-0.19,-0,55.284,975.998
11.859,1041.315,-23.191,-8.149,26.25,0.014,28.61,-80.6,0,-0.183,-0,55.287,976.025
11.869,1040.553,-23.272,-8.056,26.237,0.014,28.61,-80.6,0,-0.177,-0,55.289,976.052
11.879,1039.788,-23.352,-7.963,26.222,0.014,28.61,-80.6,0,-0.17,-0,55.292,976.08
11.889,1039.02,-23.431,-7.87,26.206,0.014,28.61,-80.6,0,-0.163,-0,55.295,976.107
11.899,1038.25,-23.509,-7.776,26.188,0.014,28.61,-80.6,0,-0.157,-0,55.297,976.135
11.909,1037.478,-23.586,-7.694,26.169,0.014,28.61,-80.6,0,-0.15,-0,55.3,976.162
11.919,1036.703,-23.663,-7.615,26.149,0.014,28.61,-80.6,0,-0.144,-0,55.303,976.19
11.929,1035.925,-23.739,-7.537,26.127,0.014,28.61,-80.6,0,-0.138,-0,55.306,976.218
11.939,1035.145,-23.814,-7.461,26.104,0.014,28.61,-80.6,0,-0.131,-0,55.309,976.246
11.949,1034.363,-23.888,-7.388,26.079,0.014,28.61,-80.6,0,-0.125,-0,55.311,976.274
11.959,1033.578,-23.961,-7.304,26.052,0.014,28.61,-80.6,0,-0.118,-0,55.314,976.302
11.969,1032.79,-24.034,-7.221,26.024,0.014,28.61,-80.6,0,-0.112,-0,55.317,976.33
11.979,1032.001,-24.106,-7.14,25.995,0.014,28.61,-80.6,0,-0.106,-0,55.32,976.358
11.989,1031.209,-24.177,-7.061,25.964,0.014,28.61,-80.6,0,-0.099,-0,55.323,976.386
11.999,1030.414,-24.247,-6.986,25.931,0.014,28.61,-80.6,0,-0.093,-0,55.325,976.415
12.009,1029.618,-24.317,-6.921,25.897,0.014,28.61,-80.6,0,-0.087,-0,55.328,976.443
12.019,1028.819,-24.385,-6.86,25.86,0.014,28.61,-80.6,0,-0.081,-0,55.331,976.472
12.029,1028.017,-24.454,-6.803,25.823,0.014,28.61,-80.6,0,-0.074,-0,55.334,976.501
12.039,1027.214,-24.522,-6.75,25.783,0.014,28.61,-80.6,0,-0.068,-0,55.337,976.529
12.049,1026.408,-24.589,-6.701,25.742,0.014,28.61,-80.6,0,-0.062,-0,55.34,976.558
12.059,1025.601,-24.656,-6.652,25.699,0.014,28.61,-80.6,0,-0.055,-0,55.343,976.587
12.069,1024.791,-24.722,-6.607,25.654,0.014,28.61,-80.6,0,-0.049,-0,55.345,976.616
12.079,1023.978,-24.788,-6.566,25.607,0.014,28.61,-80.6,0,-0.043,-0,55.348,976.645
12.089,1023.164,-24.853,-6.529,25.559,0.014,28.61,-80.6,0,-0.036,-0,55.351,976.674
12.099,1022.348,-24.918,-6.497,25.508,0.014,28.61,-80.6,0,-0.03,-0,55.354,976.703
12.109,1021.529,-24.983,-6.478,25.456,0.014,28.61,-80.6,0,-0.024,-0,55.357,976.732
12.119,1020.708,-25.048,-6.465,25.402,0.014,28.61,-80.6,0,-0.017,-0,55.36,976.762
12.129,1019.885,-25.113,-6.457,25.347,0.014,28.61,-80.6,0,-0.011,-0,55.363,976.791
12.139,1019.061,-25.177,-6.454,25.289,0.014,28.61,-80.6,0,-0.004,-0,55.366,976.821
12.149,1018.233,-25.242,-6.456,25.23,0.014,28.61,-80.6,0,0.002,-0,55.369,976.85
12.159,1017.404,-25.306,-6.461,25.169,0.014,28.61,-80.6,0,0.009,-0,55.372,976.88
12.169,1016.573,-25.371,-6.47,25.106,0.014,28.61,-80.6,0,0.016,-0,55.375,976.91
12.179,1015.739,-25.436,-6.485,25.041,0.014,28.61,-80.6,0,0.022,-0,55.378,976.939
12.189,1014.904,-25.501,-6.504,24.975,0.014,28.61,-80.6,0,0.029,-0,55.381,976.969
12.199,1014.066,-25.566,-6.528,24.906,0.014,28.61,-80.6,0,0.036,-0,55.384,976.999
12.209,1013.226,-25.631,-6.552,24.836,0.014,28.61,-80.6,0,0.042,-0,55.387,977.029
12.219,1012.384,-25.697,-6.58,24.764,0.014,28.61,-80.6,0,0.049,-0,55.39,977.059
12.229,1011.54,-25.763,-6.613,24.691,0.014,28.61,-80.6,0,0.056,-0,55.393,977.09
12.239,1010.694,-25.829,-6.651,24.615,0.014,28.61,-80.6,0,0.063,-0,55.396,977.12
12.249,1009.845,-25.896,-6.693,24.538,0.014,28.61,-80.6,0,0.07,-0,55.399,977.15
12.259,1008.995,-25.963,-6.745,24.459,0.014,28.61,-80.6,0,0.076,-0,55.402,977.181
12.269,1008.142,-26.031,-6.802,24.379,0.014,28.61,-80.6,0,0.083,-0,55.405,977.211
12.279,1007.287,-26.099,-6.863,24.296,0.014,28.61,-80.6,0,0.09,-0,55.408,977.242
12.289,1006.429,-26.168,-6.928,24.212,0.014,28.61,-80.6,0,0.097,-0,55.411,977.272
12.299,1005.57,-26.238,-6.996,24.127,0.014,28.61,-80.6,0,0.104,-0,55.414,977.303
12.309,1004.708,-26.308,-7.062,24.04,0.014,28.61,-80.6,0,0.111,-0,55.417,977.334
12.319,1003.843,-26.379,-7.132,23.951,0.014,28.61,-80.6,0,0.118,-0,55.42,977.365
12.329,1002.977,-26.451,-7.204,23.86,0.014,28.61,-80.6,0,0.125,-0,55.423,977.396
12.339,1002.108,-26.523,-7.279,23.768,0.014,28.61,-80.6,0,0.132,-0,55.426,977.427
12.349,1001.236,-26.596,-7.356,23.675,0.014,28.61,-80.6,0,0.14,-0,55.429,977.458
12.359,1000.363,-26.67,-7.437,23.58,0.014,28.61,-80.6,0,0.147,-0,55.433,977.489
12.369,999.486,-26.745,-7.529,23.484,0.014,28.61,-80.6,0,0.154,-0,55.436,977.52
12.379,998.608,-26.821,-7.634,23.386,0.014,28.61,-80.6,0,0.161,-0,55.439,977.552
12.389,997.726,-26.898,-7.739,23.287,0.014,28.61,-80.6,0,0.167,-0,55.442,977.583
12.399,996.843,-26.975,-7.844,23.186,0.014,28.61,-80.6,0,0.174,-0,55.445,977.615
12.409,995.956,-27.054,-7.956,23.085,0.014,28.61,-80.6,0,0.18,-0,55.448,977.647
12.419,995.067,-27.135,-8.067,22.982,0.014,28.61,-80.6,0,0.185,-0,55.451,977.678
12.429,994.176,-27.216,-8.176,22.878,0.014,28.61,-80.6,0,0.191,-0,55.455,977.71
12.439,993.282,-27.298,-8.283,22.773,0.014,28.61,-80.6,0,0.195,-0,55.458,977.742
12.449,992.385,-27.381,-8.386,22.667,0.014,28.61,-80.6,0,0.2,-0,55.461,977.774
12.459,991.485,-27.466,-8.485,22.56,0.014,28.61,-80.6,0,0.204,-0,55.464,977.806
12.469,990.582,-27.551,-8.58,22.452,0.014,28.61,-80.6,0,0.208,-0,55.467,977.839
12.479,989.677,-27.637,-8.67,22.343,0.014,28.61,-80.6,0,0.211,-0,55.471,977.871
12.489,988.769,-27.725,-8.755,22.234,0.014,28.61,-80.6,0,0.214,-0,55.474,977.904
12.499,987.858,-27.812,-8.834,22.123,0.014,28.61,-80.6,0,0.217,-0,55.477,977.936
12.509,986.944,-27.901,-8.91,22.013,0.014,28.61,-80.6,0,0.219,-0,55.48,977.969
12.519,986.027,-27.991,-8.979,21.902,0.013,28.61,-80.6,0,0.221,-0,55.484,978.002
12.529,985.107,-28.081,-9.042,21.79,0.013,28.61,-80.6,0,0.223,-0,55.487,978.034
12.539,984.185,-28.171,-9.098,21.678,0.013,28.61,-80.6,0,0.224,-0,55.49,978.067
12.549,983.259,-28.263,-9.147,21.565,0.013,28.61,-80.6,0,0.225,-0,55.494,978.101
