Year,Month,Day,Time,Flight_Time_(s),Sync,Gyro_X,Gyro_Y,Gyro_Z,Accel_X,Accel_Y,Accel_Z,Quat_1,Quat_2,Quat_3,Quat_4,Aux_Volts,Current
2026,1,3,13:23:58.932,0.558,44,0.3,6.9,12.7,7.21,0.23,0.19,0.99963,0.01980,0.00727,0.01643,0.079,0.1750
2026,1,3,13:23:58.934,0.560,46,0.0,8.6,16.4,7.24,0.08,0.26,0.99963,0.01983,0.00740,0.01673,0.079,0.1710
2026,1,3,13:23:58.936,0.562,48,0.9,8.1,11.3,7.20,0.23,-0.09,0.99960,0.01983,0.00753,0.01693,0.080,0.1680
2026,1,3,13:23:58.938,0.564,50,2.3,6.7,15.1,7.28,0.21,0.13,0.99960,0.01987,0.00767,0.01720,0.079,0.1740
2026,1,3,13:23:58.940,0.566,52,-1.3,6.2,18.3,7.08,0.29,-0.17,0.99960,0.01987,0.00777,0.01750,0.080,0.1740
2026,1,3,13:23:58.942,0.568,54,0.0,7.2,11.6,7.30,0.15,0.17,0.99960,0.01987,0.00790,0.01770,0.079,0.1690
2026,1,3,13:23:58.944,0.570,56,2.5,7.5,16.8,7.20,0.22,0.14,0.99960,0.01990,0.00800,0.01800,0.079,0.1710
2026,1,3,13:23:58.946,0.572,58,0.0,7.3,19.3,7.11,0.24,0.08,0.99957,0.01990,0.00813,0.01837,0.079,0.1690
2026,1,3,13:23:58.948,0.574,60,-1.3,6.9,11.9,7.26,0.29,0.13,0.99957,0.01987,0.00827,0.01857,0.080,0.1740
2026,1,3,13:23:58.950,0.576,62,2.3,6.7,18.9,7.19,0.32,-0.02,0.99957,0.01990,0.00837,0.01890,0.080,0.1710
2026,1,3,13:23:58.952,0.578,64,4.2,7.4,18.6,7.19,0.22,0.33,0.99957,0.02000,0.00850,0.01923,0.079,0.1770
2026,1,3,13:23:58.954,0.580,66,0.7,6.9,14.5,7.18,0.23,0.11,0.99957,0.02000,0.00860,0.01947,0.079,0.1770
2026,1,3,13:23:58.956,0.582,68,0.9,7.6,19.7,7.22,0.19,0.14,0.99953,0.02000,0.00873,0.01983,0.080,0.1680
2026,1,3,13:23:58.958,0.584,70,4.1,7.8,10.5,7.27,0.15,0.17,0.99953,0.02010,0.00887,0.02000,0.080,0.1740
2026,1,3,13:23:58.960,0.586,72,3.5,7.9,17.4,7.15,0.22,0.07,0.99953,0.02013,0.00900,0.02033,0.080,0.1720
2026,1,3,13:23:58.962,0.588,74,0.3,7.3,18.8,7.19,0.16,0.04,0.99953,0.02017,0.00913,0.02067,0.080,0.1790
2026,1,3,13:23:58.964,0.590,76,1.8,7.2,13.9,7.31,0.05,0.36,0.99953,0.02020,0.00923,0.02090,0.079,0.1720
2026,1,3,13:23:58.966,0.592,78,5.0,8.6,19.3,7.14,0.14,0.06,0.99950,0.02027,0.00940,0.02123,0.080,0.1750
2026,1,3,13:23:58.968,0.594,80,-0.4,8.1,16.7,7.21,0.07,0.29,0.99950,0.02027,0.00953,0.02153,0.079,0.1800
2026,1,3,13:23:58.970,0.596,82,0.0,8.2,18.0,7.15,0.17,-0.17,0.99950,0.02027,0.00967,0.02183,0.080,0.1720
2026,1,3,13:23:58.972,0.598,84,5.6,8.8,19.8,7.29,0.19,0.05,0.99947,0.02037,0.00980,0.02220,0.080,0.1720
2026,1,3,13:23:58.974,0.600,86,2.3,7.9,14.4,7.09,0.07,0.06,0.99947,0.02040,0.00993,0.02247,0.080,0.1740
2026,1,3,13:23:58.976,0.602,88,-0.6,7.1,20.7,7.22,0.10,0.06,0.99947,0.02040,0.01007,0.02283,0.080,0.1750
2026,1,3,13:23:58.978,0.604,90,2.9,8.1,18.6,7.16,0.20,-0.15,0.99947,0.02043,0.01020,0.02313,0.079,0.1800
2026,1,3,13:23:58.980,0.606,92,4.2,9.0,18.1,7.30,0.23,0.06,0.99943,0.02053,0.01037,0.02347,0.080,0.1720
2026,1,3,13:23:58.982,0.608,94,2.6,7.9,21.8,7.20,0.24,0.02,0.99943,0.02057,0.01050,0.02383,0.080,0.1800
2026,1,3,13:23:58.984,0.610,96,0.7,7.2,18.1,7.20,0.19,0.02,0.99943,0.02060,0.01060,0.02417,0.079,0.1740
2026,1,3,13:23:58.986,0.612,98,2.3,7.2,19.0,7.29,0.15,0.26,0.99940,0.02063,0.01073,0.02450,0.080,0.1640
2026,1,3,13:23:58.988,0.614,100,3.8,7.8,20.6,7.10,0.28,-0.04,0.99940,0.02070,0.01087,0.02487,0.080,0.1790
2026,1,3,13:23:58.990,0.616,102,2.6,7.8,14.6,7.29,0.25,0.17,0.99940,0.02073,0.01100,0.02513,0.080,0.1770
